timestamp,mode,trade_index,direction,decision,entry_time,entry_price,exit_time,exit_price,size,atr,outcome,equity_before,equity_after,probability,adaptive_threshold,regime_paused
2026-02-23 16:45:44.903238,backtest,1,bullish,enter_long,2025-08-28 04:10:00,112195.28,,,0.009108653220559877,109.78571428571013,1,0,1.0,0,0.65,False
2026-02-23 16:45:44.904254,backtest,2,bullish,enter_long,2025-08-28 04:30:00,112363.13,,,0.00010905210353718589,91.69928571428318,1,1.0,2.0,0,0.65,False
2026-02-23 16:45:44.930854,backtest,3,bearish,enter_short,2025-08-29 06:20:00,111030.53,,,0.00018539485794118911,107.87785714285772,0,2.0,0.7,0,0.65,False
2026-02-23 16:45:44.974513,backtest,4,bullish,enter_long,2025-08-30 23:40:00,108788.0,,,0.00015848885726299164,44.167142857143645,1,0.7,1.7,0,0.65,False
2026-02-23 16:45:45.042107,backtest,5,bullish,enter_long,2025-09-02 21:10:00,111517.84,,,0.00014229088321983532,119.47357142857489,0,1.7,0.3999999999999999,0,0.65,False
2026-02-23 16:45:45.054367,backtest,6,bullish,enter_long,2025-09-03 09:55:00,111324.0,,,3.628258954024701e-05,110.24571428571653,0,0.3999999999999999,-0.9000000000000001,0,0.65,False
2026-02-23 16:45:45.158156,backtest,7,bullish,enter_long,2025-09-07 19:55:00,111260.0,,,1.0,73.37357142857425,0,-0.9000000000000001,-2.2,0,0.65,False
2026-02-23 16:45:45.162769,backtest,8,bullish,enter_long,2025-09-07 23:20:00,111486.64,,,1.0,90.17357142856989,0,-2.2,-3.5,0,0.65,False
2026-02-23 16:45:45.173805,backtest,9,bullish,enter_long,2025-09-08 10:40:00,112120.0,,,1.0,100.42214285714206,0,-3.5,-4.8,0,0.65,False
